Task;Grounder;KGE;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@5@5;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@5@5;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@5@5;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@5@5;test_task_hits@10@10
train_S2_p;backward_2;distmult;100;0.5;1;no_reasoner;[12.899928903579712, 0.10597747257413488];[2.5771, 0.0003];[0.0125, 0.0006];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.8697, 0.016];[0.3371, 0.0319];[1.4023, 0.0];[0.8695, 0.0205];[0.814, 0.0242];[0.898, 0.0214];[0.932, 0.0232];[0.992, 0.0098];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7126, 0.0446];[0.3401, 0.0893];[3.085, 0.0];[0.9109, 0.0184];[0.864, 0.0196];[0.944, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;transe;100;0.5;1;dcr;[43.51001234054566, 8.992978699070761];[1.5589, 0.004];[1.5517, 0.004];[1.5517, 0.004];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4296, 0.0037];[0.4225, 0.0037];[0.4225, 0.0037];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.9233, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;transe;100;0.5;1;r2n;[40.97820019721985, 8.904905482334966];[1.4966, 0.0038];[1.5517, 0.004];[1.4416, 0.0039];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6118, 0.0052];[0.3316, 0.0112];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4098, 0.0021];[0.4225, 0.0037];[0.3972, 0.0027];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6394, 0.0165];[0.544, 0.0215];[0.646, 0.0265];[0.744, 0.0206];[0.958, 0.0075];[0.8872, 0.0226];[0.9162, 0.0233];[0.8582, 0.0238];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7207, 0.0298];[0.588, 0.0466];[0.784, 0.0427];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;transe;100;0.5;1;sbr;[44.10852627754211, 10.585926935627674];[1.5517, 0.004];[1.5517, 0.004];[1.5517, 0.004];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4225, 0.0037];[0.4225, 0.0037];[0.4225, 0.0037];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;transe;100;0.5;1;rnm;[40.04100065231323, 8.601756787915834];[1.5517, 0.004];[1.5517, 0.004];[1.5517, 0.004];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4225, 0.0037];[0.4225, 0.0037];[0.4225, 0.0037];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;transe;100;0.5;1;gsbr;[40.52898936271667, 8.705420429333365];[1.5517, 0.004];[1.5517, 0.004];[1.5517, 0.004];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4225, 0.0037];[0.4225, 0.0037];[0.4225, 0.0037];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;transe;100;0.5;1;cdcr;[45.750347805023196, 8.787680686286587];[1.5589, 0.004];[1.5517, 0.004];[1.5517, 0.004];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4296, 0.0037];[0.4225, 0.0037];[0.4225, 0.0037];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.9233, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_2;transe;100;0.5;1;no_reasoner;[18.198390245437622, 8.935745289644542];[3.3467, 0.002];[1.5517, 0.004];[5.1416, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9124, 0.0018];[0.4225, 0.0037];[1.4023, 0.0];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;complex;100;0.5;1;dcr;[97.5209981918335, 8.801071858238226];[0.0194, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4041, 0.0069];[0.3969, 0.0069];[0.3969, 0.0069];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.4281, 0.0666];[0.4209, 0.0666];[0.4209, 0.0666];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;complex;100;0.5;1;r2n;[99.25810570716858, 0.4813423078097996];[0.0135, 0.0001];[0.0122, 0.0002];[0.0148, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3961, 0.0068];[0.3965, 0.0069];[0.3956, 0.0067];[0.8689, 0.0186];[0.806, 0.0233];[0.91, 0.0167];[0.934, 0.0136];[0.994, 0.008];[0.8688, 0.0185];[0.806, 0.0233];[0.91, 0.0167];[0.932, 0.0117];[0.994, 0.008];[0.4184, 0.0662];[0.42, 0.0665];[0.4167, 0.0659];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9139, 0.0202];[0.872, 0.0271];[0.936, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;complex;100;0.5;1;sbr;[93.5644790172577, 8.913456723806245];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3969, 0.0069];[0.3969, 0.0069];[0.3969, 0.0069];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.4209, 0.0666];[0.4209, 0.0666];[0.4209, 0.0666];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;complex;100;0.5;1;rnm;[97.61683416366577, 0.9149912779152417];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3969, 0.0069];[0.3969, 0.0069];[0.3969, 0.0069];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.4209, 0.0666];[0.4209, 0.0666];[0.4209, 0.0666];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;complex;100;0.5;1;gsbr;[94.57245569229126, 9.135100024261938];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3969, 0.0069];[0.3969, 0.0069];[0.3969, 0.0069];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.4209, 0.0666];[0.4209, 0.0666];[0.4209, 0.0666];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;complex;100;0.5;1;cdcr;[104.97251000404358, 0.20521611571895565];[0.0194, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4041, 0.0069];[0.3969, 0.0069];[0.3969, 0.0069];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.8667, 0.02];[0.802, 0.0256];[0.908, 0.0183];[0.934, 0.0136];[0.994, 0.008];[0.4281, 0.0666];[0.4209, 0.0666];[0.4209, 0.0666];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0];[0.9144, 0.0205];[0.872, 0.0271];[0.944, 0.0388];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;complex;100;0.5;1;no_reasoner;[14.605969953536988, 0.07977764089614021];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9019, 0.003];[0.4015, 0.0061];[1.4023, 0.0];[0.8647, 0.0208];[0.798, 0.0271];[0.912, 0.0194];[0.934, 0.0136];[0.992, 0.0075];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7535, 0.0339];[0.422, 0.0679];[3.085, 0.0];[0.9147, 0.0197];[0.872, 0.0271];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;distmult;100;0.5;1;dcr;[101.13477745056153, 0.9829100217947079];[0.0197, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.345, 0.0288];[0.3378, 0.0288];[0.3378, 0.0288];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.3482, 0.0895];[0.341, 0.0895];[0.341, 0.0895];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;distmult;100;0.5;1;r2n;[93.45782623291015, 8.981638459014325];[0.0138, 0.0006];[0.0125, 0.0006];[0.0151, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3377, 0.0283];[0.338, 0.0286];[0.3374, 0.0279];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.994, 0.008];[0.8706, 0.022];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.3399, 0.0886];[0.3409, 0.0894];[0.3388, 0.0877];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9121, 0.0189];[0.868, 0.0204];[0.932, 0.0412];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;distmult;100;0.5;1;sbr;[92.42083773612976, 10.051994794684722];[0.0125, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3378, 0.0288];[0.3378, 0.0288];[0.3378, 0.0288];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.341, 0.0895];[0.341, 0.0895];[0.341, 0.0895];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;distmult;100;0.5;1;rnm;[93.42766103744506, 9.273306312121191];[0.0125, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3378, 0.0288];[0.3378, 0.0288];[0.3378, 0.0288];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.341, 0.0895];[0.341, 0.0895];[0.341, 0.0895];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;distmult;100;0.5;1;gsbr;[97.87027697563171, 0.8573228350262236];[0.0125, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3378, 0.0288];[0.3378, 0.0288];[0.3378, 0.0288];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.341, 0.0895];[0.341, 0.0895];[0.341, 0.0895];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;distmult;100;0.5;1;cdcr;[99.48713607788086, 9.60770015296296];[0.0197, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.345, 0.0288];[0.3378, 0.0288];[0.3378, 0.0288];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.8707, 0.0219];[0.818, 0.0293];[0.894, 0.0196];[0.936, 0.0196];[0.992, 0.0098];[0.3482, 0.0895];[0.341, 0.0895];[0.341, 0.0895];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0];[0.9125, 0.0189];[0.868, 0.0204];[0.94, 0.042];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;distmult;100;0.5;1;no_reasoner;[12.821138668060303, 0.04319394755052149];[2.5771, 0.0003];[0.0125, 0.0006];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.8697, 0.016];[0.3371, 0.0319];[1.4023, 0.0];[0.8695, 0.0205];[0.814, 0.0242];[0.898, 0.0214];[0.932, 0.0232];[0.992, 0.0098];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7126, 0.0446];[0.3401, 0.0893];[3.085, 0.0];[0.9109, 0.0184];[0.864, 0.0196];[0.944, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;transe;100;0.5;1;dcr;[97.95913801193237, 10.606213009442007];[1.5589, 0.004];[1.5517, 0.004];[1.5517, 0.004];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4296, 0.0037];[0.4225, 0.0037];[0.4225, 0.0037];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.9233, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;transe;100;0.5;1;r2n;[95.91174650192261, 9.68274172118338];[1.4966, 0.0038];[1.5517, 0.004];[1.4416, 0.0039];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6118, 0.0052];[0.3316, 0.0112];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4098, 0.0021];[0.4225, 0.0037];[0.3972, 0.0027];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6394, 0.0165];[0.544, 0.0215];[0.646, 0.0265];[0.744, 0.0206];[0.958, 0.0075];[0.8872, 0.0226];[0.9162, 0.0233];[0.8582, 0.0238];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7207, 0.0298];[0.588, 0.0466];[0.784, 0.0427];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;transe;100;0.5;1;sbr;[103.19157667160034, 9.636579492463214];[1.5517, 0.004];[1.5517, 0.004];[1.5517, 0.004];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4225, 0.0037];[0.4225, 0.0037];[0.4225, 0.0037];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;transe;100;0.5;1;rnm;[95.06452293395996, 9.518322348975962];[1.5517, 0.004];[1.5517, 0.004];[1.5517, 0.004];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4225, 0.0037];[0.4225, 0.0037];[0.4225, 0.0037];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;transe;100;0.5;1;gsbr;[94.68688936233521, 9.291186297920632];[1.5517, 0.004];[1.5517, 0.004];[1.5517, 0.004];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4225, 0.0037];[0.4225, 0.0037];[0.4225, 0.0037];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.9162, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_3;transe;100;0.5;1;cdcr;[101.14486513137817, 9.800827572323005];[1.5589, 0.004];[1.5517, 0.004];[1.5517, 0.004];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4296, 0.0037];[0.4225, 0.0037];[0.4225, 0.0037];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.9233, 0.0233];[0.9162, 0.0233];[0.9162, 0.0233];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0]
